"Priority Mail Regional Rate Box B",Poșta Prioritară Cutie B Rată Regională
"Priority Mail Regional Rate Box B Hold For Pickup",Poșta Prioritară Cutie B Reținută Pentru Ridicare Rată Regională
"Priority Mail Regional Rate Box C",Poșta Prioritară Cutie C Rată Regională
"Priority Mail Regional Rate Box C Hold For Pickup",Poșta Prioritară Cutie C Reținută Pentru Ridicare Rată Regională
"Priority Mail Small Flat Rate Box",Poșta Prioritară Cutie Mică Rată Forfetară
"Priority Mail Small Flat Rate Box Hold For Pickup",Poșta Prioritară Cutie Mică Reținută Pentru Ridicare Rată Forfetară
"Priority Mail Small Flat Rate Envelope",Poșta Prioritară Plic Mic Rată Forfetară
"Priority Mail Small Flat Rate Envelope Hold For Pickup",Poșta Prioritară Plic Mic Reținut Pentru Ridicare Rată Forfetară
"Priority Mail Window Flat Rate Envelope",Poșta Prioritară Plic Fereastră Rată Forfetară
"Priority Mail Window Flat Rate Envelope Hold For Pickup",Poșta Prioritară Plic Fereastră Reținut Pentru Ridicare Rată Forfetară
"Priority Overnight",Prioritar Peste Noapte
"Product content code is invalid",Cod conținut produs invalid
"Product name is missing",Nume produs lipsă
"Receiver",Destinatar
"Rectangular","Rectangular"
"Reference code is missing",Cod referință lipsă
"Regular",Obișnuit
"Regular Pickup",Ridicare Obișnuită
"Request Courier",Solicitare Curier
"Required",Obligatoriu
"Required for negotiated rates; 6-character UPS.",Obligatoriu pentru cotele negociate; UPS 6 caractere.
"Residential",Rezidențial
"Residential Delivery",Livrare Rezidențială
"Response is in the wrong format",Răspunsul e într-un format greșit
"Return",Retur
"Round",Rotund
"Routing barcode is missing",Cod bare rutare lipsă
"Same day",Aceeași zi
"Sample",Mostră
"Sandbox Mode",Mod Testare
"Second Day Service",Service A Doua Zi
"Secure Gateway URL",URL Portal Securizat
"Secureline",Liniesecurizată
"Sender",Expeditor
"Sender city info is missing",Informație oraș expeditor lipsă
"Sender contact name is missing",Nume contact expeditor lipsă
"Sender country info is missing",Informații țară expeditor lipsă
"Service type does not match",Tipul serviciului nu se potrivește
"Ship to Applicable Countries",Expediere către Țări Aplicabile
"Ship to Specific Countries",Expediere către Țări Specifice
"Shipment Contains Hazardous Materials",Expedierea Conține Materiale Periculoase
"Shipment Dutiable",Expediere Impozabilă
"Shipment Duty Payment Type",Tip Plată Impozit Expediere
"Shipment Type",Tip Expediere
"Shipment is not available.",Expediere indisponibilă.
"Shipment picked up",Expediere ridicată
"Shipper Number",Număr Exppeditor
"Shipping Accept XML URL",URL XML Accept Expediere
"Shipping Confirm XML URL",URL XML Confirmare Expediere
"Shipping Key",Cheie Expediere
"Shipping Key (International)",Cheie Expediere (Internațional)
"Show Method if Not Applicable",Afișare Metodă dacă Nu e Aplicabilă
"Signature Required",Semnătura Obligatorie
"Size",Dimensiune
"Small Express Box",Cutie Expres Mică
"Smart Post",Poșta Inteligentă
"Sort Order",Ordine Sortare
"Specific","Specific"
"Sprintline",Liniesprint
"Standard Overnight",Standard Peste Noapte
"Standard Post",Poșta Standard
"Station",Stație
"Subtotal","Subtotal"
"Subtotal With Discount",Subtotal Cu Discount
"The field is applicable if the Smart Post method is selected.",Câmpul este aplicabil dacă metoda Poștă Inteligentă e selectată.
"The response is in wrong format.",Răspunsul e într-un format greșit.
"There is no available method for selected shipping address.",Nu există metode disponibile pentru adresa de expediere selectată.
"There is no items in this order",Nu există articole în această comandă
"Third Party",Terț
"Title",Titlu
"To Lower",La Minuscule
"To Upper",La Majuscule
"Tracking XML URL",URL XML Urmărire
"UPS","UPS"
"UPS Expedited",UPS Urgent
"UPS Express",UPS Expres
"UPS Express Box",UPS Cutie Expres
"UPS Express Early A.M.",UPS Expres Devreme A.M.
"UPS Express Plus",UPS Expres Plus
"UPS Ground",UPS Terestru
"UPS Letter Envelope",UPS Plic Scrisoare
"UPS Next Day Air",UPS A Doua Zi Aer
"UPS Next Day Air Early A.M.",UPS A Doua Zi Aer Devreme A.M.
"UPS Next Day Air Saver",UPS A Doua Zi Aer Economic
"UPS Saver",UPS Economic
"UPS Second Day Air",UPS A Doua Zi Aer
"UPS Second Day Air A.M.",UPS A Doua Zi Aer A.M.
"UPS Standard","UPS Standard"
"UPS Three-Day Select",UPS Trei Zile Select
"UPS Today Dedicated Courrier",UPS Astăzi Curier Dedicat
"UPS Today Express",UPS Astăzi Expres
"UPS Today Express Saver",UPS Astăzi Expres Economic
"UPS Today Intercity",UPS Astăzi Intercity
"UPS Today Standard",UPS Astăzi Standard
"UPS Tube",UPS Tub
"UPS Type",Tip UPS
"UPS Worldwide 10 kilo",UPS Global 10 kg
"UPS Worldwide 25 kilo",UPS Global 25 kg
"UPS Worldwide Expedited",UPS Global Urgent
"UPS Worldwide Express",UPS Global Expres
"UPS Worldwide Express Plus",UPS Global Expres Plus
"UPS Worldwide Express PlusSM",UPS Global Expres PlusSM
"UPS Worldwide Saver",UPS Global Economic
"USPS","USPS"
"USPS GXG Envelopes","USPS GXG Envelopes"
"Unable to retrieve tracking",Imposibil de recuperat urmărirea
"United Parcel Service","United Parcel Service"
"United Parcel Service XML",XML United Parcel Service
"Unknown error",Eroare necunoscută
"Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount.",Utilizat numai când "Valoare Protecție Suplimentară" e setat la "Configurație". Poate conține numai sumă numerică.
"User ID",ID Utilizator
"Variable",Variabilă
"Waybill barcode information is missing",Informații cod bare scrisoare de transport lipsă
"Weight Unit",Unitate Greutate
"Weight unit is invalid",Unitate greutate invalidă
"Width",Lățime
"Worldwide Expedited",Urgent Global
"Worldwide Express",Expres Global
"Worldwide Express Letter",Expres Global Scrisoare
"Worldwide Express Plus",Expres Plus Global
"Worldwide Express Plus Letter",Expres Plus Global Scrisoare
"Worldwide Express Saver",Expres Global Economic
"Wrong Content Type.",Tip Conținut Greșit.
"Wrong Region.",Regiune Greșită.
"Yes",Da
"Your Packaging",Ambalarea Dvs.
"Zero shipping charge for '%s'",Cost expediere zero pentru '%s'
"cm","cm"
"inch",inci
